Schritt,Zustand,Zeit,Programmdauer,Schrittdauer,Zyklus,Zyklusebene,Prozedur,Prozedurebene,AhAkku,AhLad,AhEla,AhStep,Energie,WhStep,Spannung,Strom,Temp
1,CHA,35:37.2,3.81E+07,1280706,0,0,TBA_SC,0,2.266267432,4.025924123,3.809656693,0.729566865,2.037349645,2.709138979,3.828039407,2.050350067,29
1,CHA,35:47.2,3.82E+07,1290700,0,0,TBA_SC,0,2.271961072,4.031617763,3.809656693,0.735260505,2.059148838,2.730938172,3.829136266,2.050350067,29
1,CHA,35:57.2,3.82E+07,1300732,0,0,TBA_SC,0,2.277671019,4.03732771,3.809656693,0.740970453,2.081020266,2.7528096,3.831329985,2.050350067,29.0625
1,CHA,36:07.2,3.82E+07,1310700,0,0,TBA_SC,0,2.283353772,4.043010463,3.809656693,0.746653205,2.102796087,2.774585421,3.832426844,2.04893408,29.0625
1,CHA,36:17.2,3.82E+07,1320711,0,0,TBA_SC,0,2.289053201,4.048709892,3.809656693,0.752352634,2.124643895,2.79643323,3.833889323,2.050350067,29.0625
1,CHA,36:27.2,3.82E+07,1330681,0,0,TBA_SC,0,2.294738244,4.054394935,3.809656693,0.758037677,2.146444954,2.818234289,3.835351803,2.047518092,29.0625
1,CHA,36:36.8,3.82E+07,1340255,0,0,TBA_SC,0,2.300225348,4.059882039,3.809656693,0.763524781,2.167494994,2.839284329,3.837545522,2.04893408,29.125
1,CHA,36:37.2,3.82E+07,1340718,0,0,TBA_SC,0,2.300488384,4.060145075,3.809656693,0.763787818,2.168504362,2.840293696,3.837179902,2.050350067,29.125
1,CHA,36:47.2,3.82E+07,1350693,0,0,TBA_SC,0,2.306169706,4.065826397,3.809656693,0.769469139,2.190309434,2.862098769,3.838642381,2.050350067,29.125
1,CHA,36:57.2,3.82E+07,1360714,0,0,TBA_SC,0,2.311877925,4.071534616,3.809656693,0.775177358,2.212225327,2.884014662,3.84047048,2.04893408,29.125
1,CHA,37:07.2,3.82E+07,1370733,0,0,TBA_SC,0,2.317553738,4.077210428,3.809656693,0.780853171,2.234026193,2.905815528,3.841567339,2.04893408,29.125
1,CHA,37:17.2,3.82E+07,1380732,0,0,TBA_SC,0,2.323248795,4.082905486,3.809656693,0.786548228,2.255909476,2.92769881,3.842664199,2.04893408,29.125
1,CHA,37:27.2,3.83E+07,1390724,0,0,TBA_SC,0,2.328938859,4.08859555,3.809656693,0.792238293,2.277783327,2.949572662,3.844492298,2.047518092,29.125
1,CHA,37:37.2,3.83E+07,1400684,0,0,TBA_SC,0,2.334614271,4.094270962,3.809656693,0.797913704,2.299609821,2.971399155,3.846686017,2.050350067,29.1875
1,CHA,37:42.6,3.83E+07,1406125,0,0,TBA_SC,0,2.337747008,4.097403698,3.809656693,0.801046441,2.311661741,2.983451076,3.847782876,2.056014018,29.125
1,CHA,37:47.2,3.83E+07,1410696,0,0,TBA_SC,0,2.340314614,4.099971305,3.809656693,0.803614048,2.321541358,2.993330693,3.847782876,2.04893408,29.125
1,CHA,37:57.2,3.83E+07,1420702,0,0,TBA_SC,0,2.346047923,4.105704613,3.809656693,0.809347356,2.343608936,3.015398271,3.849976595,2.04893408,29.125
1,CHA,38:07.2,3.83E+07,1430686,0,0,TBA_SC,0,2.351736706,4.111393397,3.809656693,0.81503614,2.365516137,3.037305471,3.851439074,2.050350067,29.125
1,CHA,38:17.2,3.83E+07,1440691,0,0,TBA_SC,0,2.35743591,4.117092601,3.809656693,0.820735343,2.387472396,3.059261731,3.853267173,2.050350067,29.125
1,CHA,38:27.2,3.83E+07,1450736,0,0,TBA_SC,0,2.363123176,4.122779867,3.809656693,0.82642261,2.409392157,3.081181492,3.855095272,2.04893408,29.125
1,CHA,38:37.2,3.83E+07,1460684,0,0,TBA_SC,0,2.368825278,4.128481969,3.809656693,0.832124712,2.431378061,3.103167395,3.856557752,2.04893408,29.125
1,CHA,38:42.9,3.83E+07,1466390,0,0,TBA_SC,0,2.372075072,4.131731762,3.809656693,0.835374505,2.443912391,3.115701725,3.858020231,2.051766055,29.1875
1,CHA,38:47.2,3.83E+07,1470696,0,0,TBA_SC,0,2.374494908,4.134151598,3.809656693,0.837794341,2.453247925,3.12503726,3.858020231,2.04893408,29.1875
1,CHA,38:57.2,3.83E+07,1480733,0,0,TBA_SC,0,2.380245194,4.139901884,3.809656693,0.843544627,2.475439267,3.147228602,3.85984833,2.050350067,29.1875
1,CHA,39:07.2,3.84E+07,1490702,0,0,TBA_SC,0,2.385921861,4.145578551,3.809656693,0.849221294,2.497355657,3.169144992,3.861676429,2.04893408,29.1875
1,CHA,39:17.2,3.84E+07,1500711,0,0,TBA_SC,0,2.391622853,4.151279544,3.809656693,0.854922287,2.519376539,3.191165873,3.863870148,2.050350067,29.1875
1,CHA,39:27.2,3.84E+07,1510695,0,0,TBA_SC,0,2.397312967,4.156969657,3.809656693,0.8606124,2.541366583,3.213155918,3.865698247,2.04893408,29.1875
1,CHA,39:37.2,3.84E+07,1520716,0,0,TBA_SC,0,2.403021297,4.162677987,3.809656693,0.86632073,2.563437655,3.235226989,3.867160726,2.050350067,29.1875
1,CHA,39:39.7,3.84E+07,1523245,0,0,TBA_SC,0,2.404463327,4.164120017,3.809656693,0.86776276,2.569014551,3.240803886,3.868257586,2.05459803,29.1875
1,CHA,39:47.2,3.84E+07,1530688,0,0,TBA_SC,0,2.408703541,4.168360231,3.809656693,0.872002975,2.585417818,3.257207153,3.869720065,2.050350067,29.1875
1,CHA,39:57.2,3.84E+07,1540705,0,0,TBA_SC,0,2.414406319,4.174063009,3.809656693,0.877705752,2.607487617,3.279276951,3.870816924,2.050350067,29.1875
1,CHA,40:07.2,3.84E+07,1550708,0,0,TBA_SC,0,2.420106649,4.179763339,3.809656693,0.883406083,2.629559125,3.301348459,3.873010643,2.053182042,29.1875
1,CHA,40:17.2,3.84E+07,1560722,0,0,TBA_SC,0,2.425776878,4.185433568,3.809656693,0.889076312,2.651523682,3.323313016,3.874107503,2.047518092,29.1875
1,CHA,40:27.2,3.84E+07,1570701,0,0,TBA_SC,0,2.431462364,4.191119054,3.809656693,0.894761797,2.673558134,3.345347468,3.876666841,2.050350067,29.1875
1,CHA,40:36.5,3.84E+07,1579955,0,0,TBA_SC,0,2.43676631,4.196422999,3.809656693,0.900065743,2.69412219,3.365911524,3.87849494,2.05459803,29.1875
1,CHA,40:37.2,3.84E+07,1580703,0,0,TBA_SC,0,2.437159744,4.196816434,3.809656693,0.900459177,2.695648026,3.367437361,3.87812932,2.050350067,29.1875
1,CHA,40:47.2,3.85E+07,1590719,0,0,TBA_SC,0,2.442862159,4.202518849,3.809656693,0.906161592,2.717767143,3.389556477,3.879957419,2.050350067,29.1875
1,CHA,40:57.2,3.85E+07,1600721,0,0,TBA_SC,0,2.448562301,4.208218991,3.809656693,0.911861735,2.739888225,3.41167756,3.881419899,2.050350067,29.1875
1,CHA,41:07.2,3.85E+07,1610731,0,0,TBA_SC,0,2.454262035,4.213918724,3.809656693,0.917561468,2.762017528,3.433806863,3.883613618,2.04893408,29.1875
1,CHA,41:17.2,3.85E+07,1620724,0,0,TBA_SC,0,2.459989983,4.219646672,3.809656693,0.923289416,2.784267541,3.456056875,3.885076097,2.050350067,29.1875
1,CHA,41:27.2,3.85E+07,1630706,0,0,TBA_SC,0,2.465677194,4.225333883,3.809656693,0.928976627,2.806370216,3.478159551,3.887269816,2.050350067,29.1875
1,CHA,41:30.3,3.85E+07,1633798,0,0,TBA_SC,0,2.46743733,4.227094019,3.809656693,0.930736763,2.813213316,3.48500265,3.888732295,2.050350067,29.1875
1,CHA,41:37.2,3.85E+07,1640731,0,0,TBA_SC,0,2.471352469,4.231009159,3.809656693,0.934651903,2.828438222,3.500227557,3.889097915,2.050350067,29.25
1,CHA,41:47.2,3.85E+07,1650706,0,0,TBA_SC,0,2.477035492,4.236692181,3.809656693,0.940334925,2.85054808,3.522337414,3.892022873,2.050350067,29.25
1,CHA,41:57.2,3.85E+07,1660686,0,0,TBA_SC,0,2.482720725,4.242377414,3.809656693,0.946020158,2.872678312,3.544467647,3.893485352,2.04893408,29.1875
1,CHA,42:07.2,3.85E+07,1670711,0,0,TBA_SC,0,2.488463525,4.248120214,3.809656693,0.951762959,2.895044144,3.566833478,3.895679071,2.04893408,29.25
1,CHA,42:17.2,3.85E+07,1680697,0,0,TBA_SC,0,2.494151328,4.253808017,3.809656693,0.957450761,2.917207191,3.588996525,3.89750717,2.04893408,29.25
1,CHA,42:23.3,3.85E+07,1686744,0,0,TBA_SC,0,2.497562672,4.257219361,3.809656693,0.960862106,2.930504442,3.602293776,3.89896965,2.050350067,29.25
1,CHA,42:27.2,3.86E+07,1690699,0,0,TBA_SC,0,2.499849065,4.259505754,3.809656693,0.963148498,2.939419279,3.611208614,3.900066509,2.04893408,29.25
1,CHA,42:37.2,3.86E+07,1700731,0,0,TBA_SC,0,2.505562198,4.265218887,3.809656693,0.968861632,2.961704192,3.633493526,3.901894608,2.051766055,29.25
1,CHA,42:47.2,3.86E+07,1710737,0,0,TBA_SC,0,2.511229322,4.27088601,3.809656693,0.974528755,2.983821553,3.655610887,3.903722707,2.04893408,29.25
1,CHA,42:57.2,3.86E+07,1720709,0,0,TBA_SC,0,2.516909651,4.276566339,3.809656693,0.980209084,3.006000503,3.677789837,3.905916426,2.053182042,29.25
1,CHA,43:07.2,3.86E+07,1730721,0,0,TBA_SC,0,2.522612308,4.282268996,3.809656693,0.985911741,3.028280394,3.700069728,3.907744525,2.04893408,29.25
1,CHA,43:09.3,3.86E+07,1732767,0,0,TBA_SC,0,2.523813495,4.283470184,3.809656693,0.987112929,3.032975131,3.704764466,3.909207004,2.05459803,29.25
1,CHA,43:17.2,3.86E+07,1740687,0,0,TBA_SC,0,2.528291459,4.287948148,3.809656693,0.991590893,3.050480765,3.722270099,3.910303864,2.050350067,29.25
1,CHA,43:27.2,3.86E+07,1750683,0,0,TBA_SC,0,2.534015912,4.2936726,3.809656693,0.997315345,3.072871376,3.744660711,3.912863202,2.050350067,29.25
1,CHA,43:37.2,3.86E+07,1760694,0,0,TBA_SC,0,2.539686784,4.299343472,3.809656693,1.002986217,3.095065088,3.766854422,3.914691301,2.04893408,29.25
1,CHA,43:47.2,3.86E+07,1770738,0,0,TBA_SC,0,2.545409364,4.305066053,3.809656693,1.008708798,3.117474042,3.789263377,3.91688502,2.050350067,29.3125
1,CHA,43:56.2,3.86E+07,1779680,0,0,TBA_SC,0,2.550538697,4.310195385,3.809656693,1.01383813,3.137571375,3.809360709,3.919444359,2.056014018,29.25
1,CHA,43:57.2,3.86E+07,1780726,0,0,TBA_SC,0,2.551133044,4.310789732,3.809656693,1.014432477,3.139900933,3.811690267,3.919809979,2.04893408,29.25
1,CHA,44:07.2,3.87E+07,1790735,0,0,TBA_SC,0,2.556800995,4.316457683,3.809656693,1.020100428,3.162122535,3.833911869,3.921638078,2.050350067,29.3125
1,CHA,44:17.2,3.87E+07,1800699,0,0,TBA_SC,0,2.562509692,4.32216638,3.809656693,1.025809125,3.184517417,3.856306751,3.924197416,2.05459803,29.3125
1,CHA,44:27.2,3.87E+07,1810690,0,0,TBA_SC,0,2.568170194,4.327826882,3.809656693,1.031469627,3.206735321,3.878524655,3.926025515,2.051766055,29.25
1,CHA,44:37.2,3.87E+07,1820708,0,0,TBA_SC,0,2.57390817,4.333564857,3.809656693,1.037207603,3.229270403,3.901059737,3.928219234,2.04893408,29.3125
1,CHA,44:40.5,3.87E+07,1823996,0,0,TBA_SC,0,2.575748035,4.335404723,3.809656693,1.039047469,3.236498975,3.90828831,3.929681714,2.050350067,29.3125
1,CHA,44:47.2,3.87E+07,1830719,0,0,TBA_SC,0,2.579578597,4.339235285,3.809656693,1.042878031,3.25155326,3.923342595,3.930778573,2.04893408,29.3125
1,CHA,44:57.2,3.87E+07,1840687,0,0,TBA_SC,0,2.5852598,4.344916488,3.809656693,1.048559233,3.273891321,3.945680656,3.933337912,2.047518092,29.3125
1,CHA,45:07.2,3.87E+07,1850682,0,0,TBA_SC,0,2.590984719,4.350641407,3.809656693,1.054284152,3.296413865,3.9682032,3.935531631,2.050350067,29.3125
1,CHA,45:17.2,3.87E+07,1860694,0,0,TBA_SC,0,2.596688757,4.356345444,3.809656693,1.05998819,3.318868307,3.990657642,3.93735973,2.04893408,29.3125
1,CHA,45:23.6,3.87E+07,1867145,0,0,TBA_SC,0,2.600364605,4.360021292,3.809656693,1.063664038,3.333346223,4.005135558,3.939919068,2.05459803,29.3125
1,CHA,45:27.2,3.87E+07,1870709,0,0,TBA_SC,0,2.602360411,4.362017099,3.809656693,1.065659844,3.341209557,4.012998892,3.940284688,2.047518092,29.3125
1,CHA,45:37.2,3.87E+07,1880740,0,0,TBA_SC,0,2.608105775,4.367762462,3.809656693,1.071405208,3.363854352,4.035643686,3.942112787,2.04893408,29.3125
1,CHA,45:47.2,3.88E+07,1890734,0,0,TBA_SC,0,2.613765502,4.373422189,3.809656693,1.077064935,3.386174121,4.057963456,3.945037746,2.050350067,29.3125
1,CHA,45:57.2,3.88E+07,1900699,0,0,TBA_SC,0,2.619443129,4.379099816,3.809656693,1.082742562,3.408578147,4.080367481,3.947231464,2.051766055,29.375
1,CHA,46:05.8,3.88E+07,1909299,0,0,TBA_SC,0,2.624378266,4.384034953,3.809656693,1.087677699,3.428064885,4.099854219,3.950156423,2.056014018,29.3125
1,CHA,46:07.2,3.88E+07,1910697,0,0,TBA_SC,0,2.625174851,4.384831538,3.809656693,1.088474284,3.431211302,4.103000636,3.950156423,2.051766055,29.375
1,CHA,46:17.2,3.88E+07,1920709,0,0,TBA_SC,0,2.630844166,4.390500854,3.809656693,1.0941436,3.453612294,4.125401628,3.952350142,2.050350067,29.375
1,CHA,46:27.2,3.88E+07,1930703,0,0,TBA_SC,0,2.636567697,4.396224384,3.809656693,1.09986713,3.476242473,4.148031807,3.95564072,2.050350067,29.375
1,CHA,46:37.2,3.88E+07,1940704,0,0,TBA_SC,0,2.642233242,4.401889929,3.809656693,1.105532675,3.498658826,4.170448161,3.957834439,2.047518092,29.375
1,CHA,46:46.2,3.88E+07,1949726,0,0,TBA_SC,0,2.647373776,4.407030463,3.809656693,1.110673209,3.519010069,4.190799404,3.960393778,2.050350067,29.375
1,CHA,46:47.2,3.88E+07,1950708,0,0,TBA_SC,0,2.647966191,4.407622878,3.809656693,1.111265624,3.521356146,4.19314548,3.960028158,2.04893408,29.375
1,CHA,46:57.2,3.88E+07,1960731,0,0,TBA_SC,0,2.653642922,4.413299609,3.809656693,1.116942355,3.543846244,4.215635578,3.962953116,2.04893408,29.375
1,CHA,47:07.2,3.88E+07,1970726,0,0,TBA_SC,0,2.659372494,4.419029181,3.809656693,1.122671927,3.566560597,4.238349931,3.965878075,2.050350067,29.375
1,CHA,47:17.2,3.88E+07,1980728,0,0,TBA_SC,0,2.665067383,4.42472407,3.809656693,1.128366816,3.589153231,4.260942565,3.968437413,2.04893408,29.375
1,CHA,47:24.4,3.88E+07,1987942,0,0,TBA_SC,0,2.669142638,4.428799325,3.809656693,1.132442071,3.605329445,4.27711878,3.970631132,2.053182042,29.375
1,CHA,47:27.2,3.89E+07,1990714,0,0,TBA_SC,0,2.67072052,4.430377206,3.809656693,1.134019953,3.611594775,4.28338411,3.970996752,2.04893408,29.375
1,CHA,47:37.2,3.89E+07,2000736,0,0,TBA_SC,0,2.67646432,4.436121007,3.809656693,1.139763753,3.63441218,4.306201514,3.97428733,2.056014018,29.375
1,CHA,47:47.2,3.89E+07,2010732,0,0,TBA_SC,0,2.682122651,4.441779338,3.809656693,1.145422084,3.656906186,4.328695521,3.976481049,2.050350067,29.4375
1,CHA,47:57.2,3.89E+07,2020719,0,0,TBA_SC,0,2.687849734,4.44750642,3.809656693,1.151149167,3.679689099,4.351478433,3.979406008,2.056014018,29.375
1,CHA,48:01.5,3.89E+07,2025037,0,0,TBA_SC,0,2.690311862,4.449968549,3.809656693,1.153611295,3.689488099,4.361277433,3.980868487,2.050350067,29.4375
1,CHA,48:07.2,3.89E+07,2030720,0,0,TBA_SC,0,2.693512978,4.453169665,3.809656693,1.156812411,3.702232074,4.374021409,3.981965346,2.051766055,29.4375
1,CHA,48:17.2,3.89E+07,2040733,0,0,TBA_SC,0,2.699248401,4.458905087,3.809656693,1.162547834,3.72507823,4.396867564,3.984890305,2.050350067,29.4375
1,CHA,48:27.2,3.89E+07,2050721,0,0,TBA_SC,0,2.704900138,4.464556824,3.809656693,1.168199571,3.747605713,4.419395048,3.987449643,2.050350067,29.4375
1,CHA,48:37.2,3.89E+07,2060691,0,0,TBA_SC,0,2.7105835,4.470240187,3.809656693,1.173882933,3.770275166,4.442064501,3.990374602,2.050350067,29.4375
1,CHA,48:39.3,3.89E+07,2062799,0,0,TBA_SC,0,2.711782776,4.471439462,3.809656693,1.175082209,3.775060798,4.446850133,3.991105842,2.050350067,29.4375
1,CHA,48:47.2,3.89E+07,2070684,0,0,TBA_SC,0,2.716310231,4.475966918,3.809656693,1.179609664,3.793133878,4.464923212,3.99329956,2.051766055,29.4375
1,CHA,48:57.2,3.89E+07,2080737,0,0,TBA_SC,0,2.722003819,4.481660505,3.809656693,1.185303252,3.815874535,4.48766387,3.995127659,2.050350067,29.4375
1,CHA,49:07.2,3.90E+07,2090726,0,0,TBA_SC,0,2.727728392,4.487385078,3.809656693,1.191027825,3.838753329,4.510542663,3.997686998,2.050350067,29.4375
1,CHA,49:17.2,3.90E+07,2100730,0,0,TBA_SC,0,2.733393028,4.493049714,3.809656693,1.196692461,3.861407755,4.53319709,4.000977576,2.050350067,29.5
1,CHA,49:18.0,3.90E+07,2101480,0,0,TBA_SC,0,2.733854287,4.493510973,3.809656693,1.19715372,3.863253196,4.53504253,4.001343196,2.051766055,29.5
1,CHA,49:27.2,3.90E+07,2110715,0,0,TBA_SC,0,2.739114164,4.49877085,3.809656693,1.202413598,3.884304218,4.556093552,4.003171295,2.050350067,29.4375
1,CHA,49:37.2,3.90E+07,2120688,0,0,TBA_SC,0,2.744796095,4.504452781,3.809656693,1.208095528,3.907058841,4.578848175,4.006096254,2.050350067,29.4375
1,CHA,49:47.2,3.90E+07,2130738,0,0,TBA_SC,0,2.750519126,4.510175812,3.809656693,1.213818559,3.929993021,4.601782355,4.008655592,2.04893408,29.4375
1,CHA,49:54.9,3.90E+07,2138365,0,0,TBA_SC,0,2.75486611,4.514522796,3.809656693,1.218165544,3.947424051,4.619213385,4.011580551,2.050350067,29.4375
1,CHA,49:57.2,3.90E+07,2140691,0,0,TBA_SC,0,2.756191725,4.515848411,3.809656693,1.219491158,3.952741448,4.624530782,4.011580551,2.05459803,29.4375
1,CHA,50:07.2,3.90E+07,2150702,0,0,TBA_SC,0,2.76186008,4.521516766,3.809656693,1.225159514,3.975489062,4.647278396,4.014505509,2.04893408,29.5
1,CHA,50:17.2,3.90E+07,2160694,0,0,TBA_SC,0,2.767552777,4.527209463,3.809656693,1.230852211,3.998349923,4.670139257,4.017064848,2.04893408,29.5
1,CHA,50:27.2,3.90E+07,2170689,0,0,TBA_SC,0,2.77328034,4.532937025,3.809656693,1.236579773,4.021367391,4.693156726,4.019989807,2.04893408,29.5
1,CHA,50:32.0,3.90E+07,2175484,0,0,TBA_SC,0,2.776011278,4.535667964,3.809656693,1.239310712,4.03234819,4.704137525,4.021817906,2.05459803,29.5
1,CHA,50:37.2,3.90E+07,2180701,0,0,TBA_SC,0,2.778947814,4.538604499,3.809656693,1.242247247,4.044159402,4.715948737,4.022914765,2.04893408,29.4375
1,CHA,50:47.2,3.91E+07,2190686,0,0,TBA_SC,0,2.784671343,4.544328029,3.809656693,1.247970777,4.06719181,4.738981144,4.026205343,2.050350067,29.5
1,CHA,50:57.2,3.91E+07,2200687,0,0,TBA_SC,0,2.790336643,4.549993329,3.809656693,1.253636076,4.090008019,4.761797353,4.028764682,2.051766055,29.5
1,CHA,51:07.2,3.91E+07,2210689,0,0,TBA_SC,0,2.7960681,4.555724786,3.809656693,1.259367534,4.113106248,4.784895583,4.031324021,2.050350067,29.5
1,CHA,51:08.3,3.91E+07,2211764,0,0,TBA_SC,0,2.796679692,4.556336378,3.809656693,1.259979125,4.11557197,4.787361304,4.03205526,2.04893408,29.5
1,CHA,51:17.2,3.91E+07,2220698,0,0,TBA_SC,0,2.801736237,4.561392922,3.809656693,1.26503567,4.135966225,4.80775556,4.034248979,2.04893408,29.5
1,CHA,51:27.2,3.91E+07,2230685,0,0,TBA_SC,0,2.807461036,4.567117722,3.809656693,1.27076047,4.15907206,4.830861394,4.037905177,2.053182042,29.5
1,CHA,51:37.2,3.91E+07,2240696,0,0,TBA_SC,0,2.813132406,4.572789091,3.809656693,1.276431839,4.181980394,4.853769729,4.041195756,2.04893408,29.5
1,CHA,51:40.6,3.91E+07,2244104,0,0,TBA_SC,0,2.815106778,4.574763464,3.809656693,1.278406212,4.189959605,4.861748939,4.042292615,2.053182042,29.5
1,CHA,51:47.2,3.91E+07,2250688,0,0,TBA_SC,0,2.818859976,4.578516661,3.809656693,1.282159409,4.205134014,4.876923348,4.043755094,2.053182042,29.5
1,CHA,51:57.2,3.91E+07,2260707,0,0,TBA_SC,0,2.824532111,4.584188796,3.809656693,1.287831544,4.228079721,4.899869056,4.046680053,2.04893408,29.5625
1,CHA,52:07.2,3.91E+07,2270720,0,0,TBA_SC,0,2.830268462,4.589925147,3.809656693,1.293567895,4.251302075,4.923091409,4.049970631,2.050350067,29.5625
1,CHA,52:15.2,3.91E+07,2278689,0,0,TBA_SC,0,2.834809497,4.594466182,3.809656693,1.298108931,4.269697633,4.941486967,4.05252997,2.051766055,29.5
1,CHA,52:17.2,3.91E+07,2280708,0,0,TBA_SC,0,2.835926638,4.595583323,3.809656693,1.299226071,4.274225022,4.946014356,4.052895589,2.046102104,29.5625
1,CHA,52:27.2,3.92E+07,2290703,0,0,TBA_SC,0,2.84165402,4.601310705,3.809656693,1.304953454,4.297445977,4.969235312,4.055820548,2.04893408,29.5
1,CHA,52:37.2,3.92E+07,2300713,0,0,TBA_SC,0,2.847323575,4.60698026,3.809656693,1.310623009,4.320449623,4.992238958,4.059111126,2.04893408,29.5
1,CHA,52:47.2,3.92E+07,2310723,0,0,TBA_SC,0,2.853026019,4.612682703,3.809656693,1.316325452,4.34360394,5.015393275,4.062401704,2.047518092,29.5
1,CHA,52:47.3,3.92E+07,2310782,0,0,TBA_SC,0,2.853093934,4.612750619,3.809656693,1.316393368,4.343879867,5.015669201,4.062767324,2.05459803,29.5
1,CHA,52:57.2,3.92E+07,2320730,0,0,TBA_SC,0,2.858759508,4.618416192,3.809656693,1.322058941,4.3669026,5.038691934,4.064961043,2.051766055,29.5
1,CHA,53:07.2,3.92E+07,2330687,0,0,TBA_SC,0,2.864397463,4.624054148,3.809656693,1.327696896,4.38982968,5.061619014,4.067886002,2.050350067,29.5625
1,CHA,53:17.2,3.92E+07,2340738,0,0,TBA_SC,0,2.870122074,4.629778758,3.809656693,1.333421507,4.413126314,5.084915648,4.07081096,2.053182042,29.5625
1,CHA,53:22.3,3.92E+07,2345839,0,0,TBA_SC,0,2.873063996,4.632720681,3.809656693,1.33636343,4.425105739,5.096895074,4.073004679,2.05459803,29.5
1,CHA,53:27.2,3.92E+07,2350693,0,0,TBA_SC,0,2.875796028,4.635452713,3.809656693,1.339095461,4.436234509,5.108023843,4.074467158,2.04893408,29.5625
1,CHA,53:37.2,3.92E+07,2360692,0,0,TBA_SC,0,2.881523475,4.64118016,3.809656693,1.344822909,4.459578776,5.131368111,4.077392117,2.04893408,29.5
1,CHA,53:47.2,3.92E+07,2370720,0,0,TBA_SC,0,2.887236122,4.646892807,3.809656693,1.350535555,4.482881218,5.154670552,4.079951455,2.04893408,29.5
1,CHA,53:55.0,3.92E+07,2378530,0,0,TBA_SC,0,2.89165173,4.651308415,3.809656693,1.354951164,4.500904301,5.172693636,4.083242034,2.051766055,29.5
1,CHA,53:57.2,3.92E+07,2380683,0,0,TBA_SC,0,2.892912982,4.652569667,3.809656693,1.356212416,4.506054542,5.177843876,4.083607653,2.050350067,29.5
1,CHA,54:07.2,3.93E+07,2390699,0,0,TBA_SC,0,2.898586577,4.658243261,3.809656693,1.36188601,4.52923342,5.201022754,4.086898232,2.050350067,29.5
1,CHA,54:17.2,3.93E+07,2400694,0,0,TBA_SC,0,2.904311023,4.663967708,3.809656693,1.367610457,4.552639523,5.224428857,4.09018881,2.050350067,29.5
1,CHA,54:25.7,3.93E+07,2409149,0,0,TBA_SC,0,2.909127524,4.668784208,3.809656693,1.372426958,4.57234663,5.244135964,4.093479388,2.051766055,29.5
1,CHA,54:27.2,3.93E+07,2410711,0,0,TBA_SC,0,2.909984209,4.669640893,3.809656693,1.373283642,4.575852992,5.247642326,4.093479388,2.050350067,29.5
1,CHA,54:37.2,3.93E+07,2420715,0,0,TBA_SC,0,2.915718416,4.6753751,3.809656693,1.37901785,4.599336932,5.271126266,4.096769967,2.04893408,29.5
1,CHA,54:45.7,3.93E+07,2429140,0,0,TBA_SC,0,2.920551948,4.680208632,3.809656693,1.383851381,4.619146642,5.290935976,4.099694925,2.050350067,29.5
2,CHA,54:45.8,3.93E+07,0,0,0,TBA_SC,0,2.92061057,4.680267254,3.809656693,5.86E-05,4.619386975,2.40E-04,4.100426165,2.053182042,29.5
2,CHA,54:46.0,3.93E+07,139,0,0,TBA_SC,0,2.920668657,4.680325341,3.809656693,1.17E-04,4.61962505,4.78E-04,4.097501206,1.988046612,29.5
2,CHA,54:47.4,3.93E+07,1528,0,0,TBA_SC,0,2.921434478,4.681091162,3.809656693,8.83E-04,4.622763,0.003616359,4.097135586,1.975302724,29.5
2,CHA,54:53.7,3.93E+07,7829,0,0,TBA_SC,0,2.924903974,4.684560658,3.809656693,0.004352026,4.636979107,0.017832465,4.097135586,1.937071058,29.5
2,CHA,54:57.4,3.93E+07,11541,0,0,TBA_SC,0,2.926899353,4.686556037,3.809656693,0.006347405,4.645155129,0.026008487,4.097501206,1.921495194,29.5
2,CHA,55:04.0,3.93E+07,18138,0,0,TBA_SC,0,2.930393131,4.690049815,3.809656693,0.009841183,4.659470466,0.040323825,4.097501206,1.886095504,29.5
2,CHA,55:07.4,3.93E+07,21559,0,0,TBA_SC,0,2.932157177,4.691813861,3.809656693,0.011605229,4.666698514,0.047551872,4.097501206,1.880431553,29.4375
2,CHA,55:13.2,3.93E+07,27346,0,0,TBA_SC,0,2.935183944,4.694840628,3.809656693,0.014631996,4.679100363,0.059953721,4.097135586,1.833703962,29.5
2,CHA,55:17.4,3.93E+07,31550,0,0,TBA_SC,0,2.937332891,4.696989575,3.809656693,0.016780943,4.687905351,0.068758709,4.097135586,1.829455999,29.4375
2,CHA,55:26.6,3.93E+07,40817,0,0,TBA_SC,0,2.942006607,4.701663291,3.809656693,0.021454659,4.707055543,0.087908901,4.097501206,1.782728408,29.5
2,CHA,55:27.4,3.93E+07,41535,0,0,TBA_SC,0,2.94236577,4.702022455,3.809656693,0.021813823,4.708527171,0.08938053,4.097501206,1.794056309,29.5
2,CHA,55:37.4,3.93E+07,51554,0,0,TBA_SC,0,2.947269107,4.706925792,3.809656693,0.02671716,4.728618137,0.109471495,4.097501206,1.761488594,29.4375
2,CHA,55:38.5,3.93E+07,52659,0,0,TBA_SC,0,2.947833045,4.707489729,3.809656693,0.027281097,4.73092877,0.111782128,4.097135586,1.730336866,29.4375
2,CHA,55:47.4,3.94E+07,61550,0,0,TBA_SC,0,2.952082565,4.71173925,3.809656693,0.031530618,4.748340602,0.129193961,4.097135586,1.71617699,29.5
2,CHA,55:52.4,3.94E+07,66560,0,0,TBA_SC,0,2.954448614,4.714105298,3.809656693,0.033896666,4.758035125,0.138888484,4.097135586,1.677945324,29.4375
